,0
813,0.2695998813461582
814,0.2695998813461582
815,0.2695998813461582
816,0.2695998813461582
817,0.2695998813461582
818,0.2695998813461582
819,0.2695998813461582
820,0.2695998813461582
821,0.2695998813461582
822,0.2695998813461582
823,0.2695998813461582
824,0.2695998813461582
825,0.2695998813461582
826,0.2695998813461582
827,0.2695998813461582
828,0.2695998813461582
829,0.2695998813461582
830,0.2695998813461582
831,0.2695998813461582
832,0.2695998813461582
833,0.2695998813461582
834,0.2695998813461582
835,0.2695998813461582
836,0.2695998813461582
837,0.2695998813461582
838,0.2695998813461582
839,0.2695998813461582
840,0.2673688946258013
841,0.2673688946258013
842,0.2673688946258013
843,0.2673688946258013
844,0.2673688946258013
845,0.2673688946258013
846,0.2673688946258013
847,0.2673688946258013
848,0.2673688946258013
849,0.2673688946258013
850,0.2673688946258013
851,0.2673688946258013
852,0.2673688946258013
853,0.2673688946258013
854,0.2673688946258013
855,0.2673688946258013
856,0.2673688946258013
857,0.2673688946258013
858,0.2673688946258013
859,0.2673688946258013
860,0.2673688946258013
861,0.2673688946258013
862,0.2673688946258013
863,0.2673688946258013
864,0.2673688946258013
865,0.2673688946258013
866,0.2673688946258013
867,0.2673688946258013
868,0.2673688946258013
869,0.2655171276684595
870,0.2655171276684595
871,0.2655171276684595
872,0.2655171276684595
873,0.2655171276684595
874,0.2655171276684595
875,0.2655171276684595
876,0.2655171276684595
877,0.2655171276684595
878,0.2655171276684595
879,0.2655171276684595
880,0.2655171276684595
881,0.2655171276684595
882,0.2655171276684595
883,0.2655171276684595
884,0.2655171276684595
885,0.2655171276684595
886,0.2655171276684595
887,0.2655171276684595
888,0.2655171276684595
889,0.2655171276684595
890,0.2655171276684595
891,0.2655171276684595
892,0.2655171276684595
893,0.2655171276684595
894,0.2655171276684595
895,0.2655171276684595
896,0.2655171276684595
897,0.2655171276684595
898,0.2655171276684595
899,0.2655171276684595
900,0.2655171276684595
901,0.2655171276684595
902,0.2655171276684595
903,0.2655171276684595
